recipe_id,ingredient_id,line_no,amount,unit,raw_text,type_tag,anchor_name,anchor_form,sour,sweet,bitter,aroma,fruity,body,role_rule,role_confidence,role_reason,role_source,amount_value,amount_ratio_all,amount_rank_all
351,1686,7,3.0,piece,3 pieces Ginger root,spirit,ginger,spirit,0.1,0.3,0.4,0.8,0.3,0.6,garnish,0.7,"Ginger root pieces are likely used as a decorative or aromatic garnish, based on typical cocktail practices.",llm_contextual_v1,3.0,0.2857142857142857,2.0
352,7,3,0.5,oz,.5 oz Lemon juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a citrus juice that provides acidity to balance the drink, typical in cocktails for sourness.",llm_contextual_v1,0.5,0.041666666666666664,4.0
352,91,2,0.5,oz,.5 oz Simple syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.95,Simple syrup is a common sweetener used to add sweetness and balance acidity in cocktails.,llm_contextual_v1,0.5,0.041666666666666664,4.0
352,106,1,1.5,oz,1.5 oz Pink Pigeon Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.9,"Pink Pigeon Rum is the primary alcoholic component with the highest amount among spirits, forming the foundation of the drink.",llm_contextual_v1,1.5,0.125,2.0
352,626,4,0.5,oz,.5 oz Luxardo Bitter,other,bitter,other,0.4,0.3,0.9,0.8,0.5,0.3,bitters,0.85,"Luxardo Bitter is a bitter liqueur used in small quantity to add complex bitter flavors, typical for bitters in cocktails.",llm_contextual_v1,0.5,0.041666666666666664,4.0
352,1104,5,1.0,,1 float Ginger beer,spirit,ginger,other,0.2,0.6,0.3,0.8,0.4,0.5,dilution,0.8,"Ginger beer is a carbonated beverage that dilutes and adds effervescence to the drink, similar to soda water.",llm_contextual_v1,1.0,0.08333333333333333,3.0
352,1686,7,4.0,piece,4 pieces Ginger root,spirit,ginger,spirit,0.1,0.3,0.4,0.8,0.3,0.6,other,0.75,Ginger root pieces are likely muddled or infused for flavor but don't fit standard roles; they add spicy aroma and body.,llm_contextual_v1,4.0,0.3333333333333333,1.0
352,1692,6,4.0,piece,4 pieces Pineapple,juice,pineapple,other,0.4,0.8,0.3,0.7,0.9,0.5,garnish,0.7,"Pineapple pieces are decorative or aromatic elements added to the drink, typical as garnish in tropical cocktails.",llm_contextual_v1,4.0,0.3333333333333333,1.0
353,3,3,0.75,oz,.75 oz Lime Juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lime juice is a citrus juice that provides acidity to balance sweetness and enhance flavors, typical in cocktails for sour notes.",llm_contextual_v1,0.75,0.12,3.0
353,22,1,1.0,oz,1 oz Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,sweetener,0.9,"Luxardo Maraschino Liqueur is a sweet liqueur with high sweetness (sweet=0.8), used to add sweetness and fruity notes, common as a sweetener in cocktails.",llm_contextual_v1,1.0,0.16,2.0
353,750,5,1.0,oz,1 oz Sparkling Wine,wine,grape,fortified_wine,0.3,0.6,0.4,0.7,0.8,0.5,base_spirit,0.85,"Sparkling wine serves as the primary alcoholic component, providing the main alcohol base and effervescence, with moderate alcohol content typical in wine-based cocktails.",llm_contextual_v1,1.0,0.16,2.0
353,1695,2,0.5,oz,.5 oz Peach Puree,puree,peach,other,0.15,0.75,0.25,0.7,0.85,0.6,modifier,0.8,"Peach puree modifies the flavor profile with fruity and sweet characteristics, enhancing the base spirit without being the primary sweetener or acid.",llm_contextual_v1,0.5,0.08,4.0
353,1697,4,3.0,,3  Raspberries,other,raspberry,other,0.4,0.7,0.3,0.8,0.9,0.5,garnish,0.75,"Raspberries are typically used as a decorative and aromatic garnish in cocktails, added in whole form for visual appeal and subtle flavor infusion.",llm_contextual_v1,3.0,0.48,1.0
354,3,3,0.75,oz,.75 oz Lime Juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lime juice is a citrus juice with high sourness (0.8), commonly used to provide acidity in cocktails, and it's a standard acid component.",llm_contextual_v1,0.75,0.14285714285714285,3.0
354,22,1,1.0,oz,1 oz Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,sweetener,0.9,"Luxardo Maraschino Liqueur has high sweetness (0.8) and is a liqueur often used to add sweetness and flavor; it's the second-largest ingredient by amount, balancing the acid.",llm_contextual_v1,1.0,0.19047619047619047,2.0
354,1695,2,0.5,oz,.5 oz Peach Puree,puree,peach,other,0.15,0.75,0.25,0.7,0.85,0.6,modifier,0.85,"Peach puree adds fruity flavor (0.85) and moderate sweetness (0.75), enhancing the drink's profile as a modifier without being the primary sweetener or base.",llm_contextual_v1,0.5,0.09523809523809523,4.0
354,1697,4,3.0,,3  Raspberries,other,raspberry,other,0.4,0.7,0.3,0.8,0.9,0.5,other,0.8,"Raspberries are used in small quantity (3 pieces) with high fruity and aroma scores, likely for flavor and texture, but don't fit neatly into standard roles like garnish or sweetener in this context.",llm_contextual_v1,3.0,0.5714285714285714,1.0
355,7,4,0.5,oz,.5 oz Lemon juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,modifier,0.8,"Multiple acids, demoted to modifier",llm_contextual_v1,0.5,0.0425531914893617,4.0
355,91,5,0.5,oz,.5 oz Simple syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.98,"Simple syrup is a standard sweetening agent in cocktails, with a high sweet flavor profile, used to balance acidity and bitterness.",llm_contextual_v1,0.5,0.0425531914893617,4.0
355,121,3,0.75,oz,.75 oz Fresh grapefruit juice,juice,grapefruit,juice,0.7,0.4,0.6,0.5,0.8,0.3,acid,0.85,"Fresh grapefruit juice adds acidity and fruity notes, though it has moderate bitterness; in this context, it primarily serves as an acidic component alongside lemon juice.",llm_contextual_v1,0.75,0.06382978723404255,3.0
355,1025,2,0.5,oz,.5 oz Luxardo Triplum (Triple Sec),other,orange,liqueur,0.2,0.8,0.3,0.7,0.9,0.6,modifier,0.9,"Luxardo Triplum (Triple Sec) is an orange liqueur that modifies the base spirit with sweet and fruity flavors, enhancing the overall profile without being the primary alcohol.",llm_contextual_v1,0.5,0.0425531914893617,4.0
355,1347,1,1.5,oz,1.5 oz Chinaco Reposado Tequila,spirit,agave,spirit,0.2,0.4,0.3,0.8,0.5,0.7,base_spirit,0.98,"Chinaco Reposado Tequila is the primary alcoholic component with the highest amount among spirits, forming the foundation of the drink as indicated by its spirit type and amount ratio.",llm_contextual_v1,1.5,0.1276595744680851,2.0
355,1708,6,4.0,piece,4 pieces Red bell pepper,other,bell pepper,other,0.1,0.3,0.1,0.4,0.2,0.3,garnish,0.8,"Red bell pepper pieces are likely used as a decorative or aromatic garnish, given their solid form and high amount ratio suggesting visual or flavor accent rather than a core mixing ingredient.",llm_contextual_v1,4.0,0.3404255319148936,1.0
355,1709,7,4.0,oz,4 oz Mint sprigs,other,mint,other,0.1,0.4,0.3,0.8,0.3,0.2,garnish,0.9,"Mint sprigs are typically used as a garnish for aroma and presentation, with their high amount ratio and aromatic flavor profile supporting this role.",llm_contextual_v1,4.0,0.3404255319148936,1.0
356,50,4,0.25,oz,.25 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,sweetener,0.9,King's Ginger Liqueur has high sweetness (0.8) and is used in a small amount (0.25 oz) to balance the cocktail's flavors with sweetness and ginger aroma.,llm_contextual_v1,0.25,0.07692307692307693,3.0
356,1710,1,2.0,oz,2 oz Breck Bourbon,spirit,corn,spirit,0.1,0.6,0.4,0.8,0.5,0.7,base_spirit,0.95,"Breck Bourbon is the largest component by volume (2 oz, 61.5% ratio) and serves as the primary alcoholic foundation of the cocktail.",llm_contextual_v1,2.0,0.6153846153846154,1.0
356,1711,2,0.5,oz,.5 oz Dancing Pines Black Walnut Bourbon,spirit,corn,spirit,0.1,0.6,0.4,0.8,0.5,0.7,modifier,0.85,"Dancing Pines Black Walnut Bourbon adds a distinct flavor variation to the base spirit, enhancing complexity with its specific bourbon character.",llm_contextual_v1,0.5,0.15384615384615385,2.0
356,1712,3,0.5,oz,.5 oz Punt e Mes,other,wormwood,fortified_wine,0.2,0.6,0.5,0.8,0.4,0.5,bitters,0.8,"Punt e Mes is a bitter fortified wine used in small quantity (0.5 oz) to add concentrated bitter and aromatic notes, typical of bitters in cocktails.",llm_contextual_v1,0.5,0.15384615384615385,2.0
357,119,3,0.5,oz,.5 oz Fresh Lime Juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Fresh lime juice is a citrus juice that adds acidity to balance sweetness and enhance flavors, typical in cocktails.",llm_contextual_v1,0.5,0.14285714285714285,3.0
357,536,1,1.5,oz,1.5 oz Chinaco Blanco Tequila,spirit,agave,spirit,0.2,0.4,0.3,0.8,0.5,0.7,base_spirit,0.98,"Chinaco Blanco Tequila is the primary alcoholic component with the highest amount ratio, forming the foundation of the drink.",llm_contextual_v1,1.5,0.42857142857142855,1.0
357,618,4,0.5,oz,.5 oz Agave Nectar,juice,agave,other,0.1,0.9,0.3,0.6,0.4,0.5,sweetener,0.97,"Agave nectar is a sweet syrup used to balance acidity and add sweetness, common in tequila-based cocktails.",llm_contextual_v1,0.5,0.14285714285714285,3.0
357,879,5,,,Strawberries,other,strawberry,other,0.3,0.8,0.2,0.7,0.9,0.4,garnish,0.85,"Strawberries are likely used as a decorative or aromatic element, with no specified amount, typical for garnishes.",llm_contextual_v1,,,
357,1715,2,1.0,oz,1 oz Wild Hibiscus Tea,other,hibiscus,other,0.2,0.1,0.7,0.4,0.3,0.3,modifier,0.9,"Wild hibiscus tea modifies the base spirit's flavor with its bitter and aromatic notes, enhancing complexity.",llm_contextual_v1,1.0,0.2857142857142857,2.0
357,1719,6,,top,top Sparkling Water,mixer_water,water,other,0.2,0.0,0.3,0.1,0.0,0.1,dilution,0.96,"Sparkling water is added to top the drink, diluting it and adding effervescence, typical for dilution agents.",llm_contextual_v1,,,
358,22,5,0.25,tsp,.25 tsp Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,modifier,0.85,"Luxardo Maraschino Liqueur is a cherry-flavored liqueur used in small quantity (0.25 tsp) to enhance the cherry theme and add complexity to the base spirit, not as the primary sweetener or base.",llm_contextual_v1,0.25,0.027777777777777776,5.0
358,1354,1,0.5,tsp,.5 tsp Demerara Sugar,other,sugar,other,0.1,0.9,0.1,0.1,0.0,0.3,sweetener,0.9,"Demerara Sugar is a sweetening agent (sweet=0.9) used in small amount (0.5 tsp) to balance other flavors, typical role in cocktails.",llm_contextual_v1,0.5,0.05555555555555555,4.0
358,1355,6,5.0,dash,5 dash Miracle Mile Forbidden Barrel Aged Bitters,bitters,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.2,bitters,0.95,"Miracle Mile Forbidden Barrel Aged Bitters is explicitly tagged as bitters, used in dashes (5 dash) with high bitter flavor (0.9), serving as a concentrated flavoring agent.",llm_contextual_v1,5.0,0.5555555555555556,1.0
358,1721,2,1.0,,1  Roasted Cherry,other,cherry,other,0.2,0.8,0.4,0.7,0.9,0.5,garnish,0.8,"Roasted Cherry is a single whole item (1 unit) with fruity and aromatic qualities, likely used as a decorative or aromatic garnish rather than a functional ingredient in the mix.",llm_contextual_v1,1.0,0.1111111111111111,3.0
358,1722,3,2.0,oz,2 oz Cherry-Infused Vodka,spirit,grain,spirit,0.2,0.1,0.3,0.4,0.0,0.6,base_spirit,0.95,"Cherry-Infused Vodka is the primary alcoholic component (2 oz, largest liquid amount, type_tag: spirit), forming the foundation of the drink.",llm_contextual_v1,2.0,0.2222222222222222,2.0
358,1723,4,0.25,tsp,.25 tsp Amaro di Angostura,liqueur,herbal_botanical,liqueur,0.2,0.7,0.8,0.9,0.3,0.8,modifier,0.8,"Amaro di Angostura is a herbal liqueur used in small quantity (0.25 tsp) to modify and add depth to the base spirit, with bitter and sweet notes complementing the cherry theme.",llm_contextual_v1,0.25,0.027777777777777776,5.0
359,3,1,1.0,oz,1 oz Lime Juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lime juice is a citrus juice that provides acidity to balance the drink, typical in cocktails for sourness",llm_contextual_v1,1.0,0.2,2.0
359,5,4,1.0,oz,1 oz Junipero Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,"Junipero Gin is the primary alcoholic component, forming the foundation of the cocktail as a spirit",llm_contextual_v1,1.0,0.2,2.0
359,1285,3,2.0,oz,2 oz Tonic Water,mixer_water,quinine,other,0.1,0.4,0.8,0.3,0.1,0.2,dilution,0.9,"Tonic water is a mixer that dilutes the drink and adds effervescence, with the largest amount (2 oz) indicating its role in volume and dilution",llm_contextual_v1,2.0,0.4,1.0
359,1727,2,1.0,spg,1 spg Basil,other,basil,other,0.1,0.6,0.4,0.8,0.3,0.3,garnish,0.85,Basil is used in small quantity (1 spg) as a decorative and aromatic element to enhance aroma and presentation,llm_contextual_v1,1.0,0.2,2.0
360,506,2,1.0,oz,1 oz Ypioca Brasilizar Cachaca Prata Classica,other,sugarcane,spirit,0.1,0.4,0.1,0.6,0.3,0.7,base_spirit,0.9,"Cachaca is a sugarcane spirit used as the primary alcoholic foundation in many cocktails, and it has the highest amount among spirits in this recipe.",llm_contextual_v1,1.0,0.11764705882352941,2.0
360,1025,1,1.0,oz,1 oz Luxardo Triplum (Triple Sec),other,orange,liqueur,0.2,0.8,0.3,0.7,0.9,0.6,modifier,0.85,"Triple sec is an orange liqueur commonly used to modify and enhance the flavor of base spirits, adding citrus notes and sweetness.",llm_contextual_v1,1.0,0.11764705882352941,2.0
360,1732,3,0.5,oz,.5 oz Luxardo Sour Cherry Syrup (Previously Amarena),syrup,cherry,syrup,0.1,0.9,0.3,0.6,0.8,0.7,sweetener,0.95,"Cherry syrup is explicitly labeled as a syrup and has high sweetness (0.9), making it a clear sweetening agent to balance other flavors.",llm_contextual_v1,0.5,0.058823529411764705,3.0
360,1733,4,5.0,,5  Kumquats,other,kumquat,other,0.6,0.5,0.4,0.7,0.8,0.4,acid,0.8,"Kumquats are citrus fruits with notable sourness (0.6), and they are used in the largest quantity (5 units), likely providing acidity to the drink.",llm_contextual_v1,5.0,0.5882352941176471,1.0
360,1734,5,1.0,,1 float Mango Flavored Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,garnish,0.75,"Mango flavored rum is described as a 'float,' which typically indicates it is added last as a decorative or aromatic layer on top of the drink.",llm_contextual_v1,1.0,0.11764705882352941,2.0
361,119,4,1.0,oz,1 oz Fresh lime juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Fresh lime juice is a citrus juice that provides acidity to balance the drink, typical for sour cocktails.",llm_contextual_v1,1.0,0.2222222222222222,2.0
361,198,1,1.5,oz,1.5 oz No.3 London Dry Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.98,"No.3 London Dry Gin is the primary alcoholic component with the highest amount (1.5 oz) and amount_rank 1, forming the foundation of the cocktail.",llm_contextual_v1,1.5,0.3333333333333333,1.0
361,559,3,0.75,oz,.75 oz Elderflower Liqueur,liqueur,elderflower,liqueur,0.1,0.8,0.2,0.7,0.6,0.5,sweetener,0.9,"Elderflower Liqueur has high sweetness (sweet=0.8) and moderate amount, used to add sweetness and floral notes, balancing the lime juice acidity.",llm_contextual_v1,0.75,0.16666666666666666,3.0
361,1025,2,0.75,oz,.75 oz Luxardo Triplum (Triple Sec),other,orange,liqueur,0.2,0.8,0.3,0.7,0.9,0.6,modifier,0.85,"Luxardo Triplum (Triple Sec) is an orange liqueur that modifies the gin's flavor with citrus notes, enhancing complexity without being the primary sweetener or base.",llm_contextual_v1,0.75,0.16666666666666666,3.0
361,1739,5,0.5,,.5  Kiwi,other,kiwi,other,0.4,0.7,0.3,0.6,0.8,0.5,garnish,0.8,"Kiwi is likely used as a decorative or aromatic element, given its small amount (0.5 unit) and fruitiness, typical for garnishes in cocktails like this.",llm_contextual_v1,0.5,0.1111111111111111,4.0
362,36,5,0.75,oz,.75 oz Fresh Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Fresh Lemon Juice (0.75 oz) provides acidity to balance sweetness and spirits, typical for citrus juices in cocktails.",llm_contextual_v1,0.75,0.08108108108108109,3.0
362,39,7,0.5,oz,.5 oz Egg White,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.85,"Egg White (0.5 oz) adds texture and foam, not fitting neatly into other roles like sweetener or acid, based on its functional use for mouthfeel.",llm_contextual_v1,0.5,0.05405405405405406,4.0
362,50,4,1.0,oz,1 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,modifier,0.9,"King's Ginger Liqueur (1 oz) is a flavored liqueur that modifies and enhances the base spirit with ginger and sweet notes, acting as a secondary alcoholic component.",llm_contextual_v1,1.0,0.10810810810810811,2.0
362,91,6,0.5,oz,.5 oz Simple Syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.95,"Simple Syrup (0.5 oz) is a classic sweetener used to balance acidity and bitterness in cocktails, with a high sweet flavor profile.",llm_contextual_v1,0.5,0.05405405405405406,4.0
362,1733,1,2.0,,2  Kumquats,other,kumquat,other,0.6,0.5,0.4,0.7,0.8,0.4,garnish,0.8,"Kumquats (2 units) are likely used as a decorative or aromatic garnish, given their fruity and aromatic profile and typical use in cocktails for visual appeal.",llm_contextual_v1,2.0,0.21621621621621623,1.0
362,1741,2,2.0,l,2  Lychee,other,lychee,other,0.2,0.8,0.3,0.7,0.9,0.4,garnish,0.8,"Lychee (2 units) is probably a garnish for its fruity and aromatic qualities, similar to kumquats, enhancing the drink's presentation and aroma.",llm_contextual_v1,2.0,0.21621621621621623,1.0
362,1742,3,2.0,oz,2 oz Bulleit Rye,other,rye,spirit,0.1,0.4,0.3,0.8,0.3,0.7,base_spirit,0.95,"Bulleit Rye is a whiskey and has the highest amount (2 oz) among alcoholic ingredients, serving as the primary alcoholic foundation of the drink.",llm_contextual_v1,2.0,0.21621621621621623,1.0
362,1747,8,0.5,oz,.5 oz Fever Tree Ginger Beer,spirit,ginger,other,0.2,0.6,0.3,0.8,0.4,0.5,dilution,0.9,"Fever Tree Ginger Beer (0.5 oz) is a carbonated mixer that dilutes and adds effervescence to the cocktail, typical for ginger beer in mixed drinks.",llm_contextual_v1,0.5,0.05405405405405406,4.0
363,50,2,0.5,oz,.5 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,modifier,0.85,"King's Ginger Liqueur (0.5 oz) modifies the base spirit with ginger flavor and sweetness, enhancing the whisky without being the primary sweetener due to its moderate sweet=0.8 rating",llm_contextual_v1,0.5,0.07692307692307693,3.0
363,125,1,2.5,oz,2.5 oz Glenrothes Vintage Reserve,other,barley,spirit,0.2,0.4,0.3,0.8,0.5,0.7,base_spirit,0.95,"Glenrothes Vintage Reserve is a Scotch whisky with the largest amount (2.5 oz) and highest amount_ratio (0.385), serving as the primary alcoholic foundation of the drink",llm_contextual_v1,2.5,0.38461538461538464,2.0
363,1750,3,3.5,dash,3-4 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.9,0.3,0.1,bitters,0.9,"Angostura Bitters (3-4 dashes) is explicitly tagged as bitters, has bitter=0.9 flavor profile, and is used in small quantities typical for bitters despite its high amount_ratio due to dash units",llm_contextual_v1,3.5,0.5384615384615384,1.0
363,1751,4,,,Lemon Peel,other,lemon,other,0.4,0.3,0.6,0.8,0.5,0.2,garnish,0.8,"Lemon Peel has no specified amount (nan), is typically used as garnish in cocktails for aroma and visual appeal, and has aroma=0.8 rating",llm_contextual_v1,,,
364,3,4,1.0,oz,1 oz Lime Juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lime juice is a citrus juice that provides acidity to balance the drink, typical in cocktails for sourness.",llm_contextual_v1,1.0,0.13333333333333333,3.0
364,5,1,2.0,oz,2 oz Junipero Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,"Junipero Gin is the primary alcoholic component with the highest amount ratio among spirits, forming the foundation of the cocktail.",llm_contextual_v1,2.0,0.26666666666666666,2.0
364,91,5,0.5,oz,.5 oz Simple Syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.9,"Simple syrup is a common sweetener in cocktails, used to balance acidity and bitterness with its high sweetness.",llm_contextual_v1,0.5,0.06666666666666667,4.0
364,193,2,0.5,oz,.5 oz Campari,other,bitter_orange,other,0.3,0.2,0.9,0.8,0.4,0.5,bitters,0.85,"Campari is a bitter liqueur used in small quantities to add complex bitter and aromatic flavors, typical as a bitters component.",llm_contextual_v1,0.5,0.06666666666666667,4.0
364,534,3,0.5,oz,.5 oz Velvet Falernum,beer,lime,liqueur,0.3,0.8,0.4,0.9,0.7,0.6,modifier,0.8,"Velvet Falernum is a liqueur that modifies the base spirit by adding sweet, aromatic, and fruity notes, enhancing the overall flavor profile.",llm_contextual_v1,0.5,0.06666666666666667,4.0
364,1757,6,3.0,l,3 large chunks Pineapple,juice,pineapple,other,0.4,0.8,0.3,0.7,0.9,0.5,other,0.75,"Pineapple chunks are used in a large amount but as a fruit component that doesn't clearly fit into standard cocktail roles like base, acid, or sweetener; likely adds fruity flavor and texture.",llm_contextual_v1,3.0,0.4,1.0
365,5,1,1.5,oz,1.5 oz Junipero Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,"Junipero Gin is the primary alcoholic component with the highest amount among spirits, forming the foundation of the drink.",llm_contextual_v1,1.5,0.11764705882352941,2.0
365,7,3,0.75,oz,.75 oz Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.9,"Lemon juice provides acidity to balance the sweetness and alcohol, typical in cocktails for sourness.",llm_contextual_v1,0.75,0.058823529411764705,4.0
365,950,5,1.0,whole,1  Whole Egg,other,egg,other,0.1,0.2,0.1,0.6,0.3,0.7,other,0.85,"Whole egg adds texture and body, commonly used in cocktails like flips or sours for richness, not fitting standard roles.",llm_contextual_v1,1.0,0.0784313725490196,3.0
365,1759,2,1.0,oz,1 oz White Port,other,grape,fortified_wine,0.2,0.8,0.3,0.7,0.6,0.6,modifier,0.8,"White Port modifies the base gin with fortified wine flavors, enhancing complexity and sweetness.",llm_contextual_v1,1.0,0.0784313725490196,3.0
365,1761,4,0.5,oz,.5 oz Honey Cinnamon Syrup*,syrup,cinnamon,syrup,0.1,0.9,0.3,0.8,0.4,0.7,sweetener,0.9,"Honey Cinnamon Syrup adds sweetness to balance the acidity and bitterness, with high sweet flavor profile.",llm_contextual_v1,0.5,0.0392156862745098,5.0
365,1763,6,8.0,leaves,8  Muddled Sage Leaves,other,sage,other,0.1,0.4,0.6,0.8,0.3,0.3,other,0.75,"Muddled sage leaves provide herbal aroma and flavor, but as a muddled ingredient, it doesn't clearly fit garnish or bitters roles.",llm_contextual_v1,8.0,0.6274509803921569,1.0
366,50,2,1.0,oz,1 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,modifier,0.9,"King's Ginger Liqueur is a flavored liqueur that modifies the gin base with ginger notes, not the primary spirit",llm_contextual_v1,1.0,0.11764705882352941,3.0
366,77,3,1.0,oz,1 oz Orange juice,juice,orange,juice,0.6,0.7,0.3,0.5,0.9,0.4,acid,0.95,"Orange juice provides citrus acidity typical in cocktails, with high sour flavor profile",llm_contextual_v1,1.0,0.11764705882352941,3.0
366,91,4,1.0,dash,1 dash Simple syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.98,Simple syrup is a classic sweetener with very high sweet flavor rating,llm_contextual_v1,1.0,0.11764705882352941,3.0
366,198,1,1.5,oz,1.5 oz No.3 London Dry Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.97,No.3 London Dry Gin is the primary alcoholic component with highest amount among spirits,llm_contextual_v1,1.5,0.17647058823529413,2.0
366,1248,6,,,muddled,other,muddled,other,0.0,0.0,0.0,0.0,0.0,0.0,other,0.85,"Muddled is a preparation technique, not a functional ingredient in the final drink",llm_contextual_v1,,,
366,1248,8,,,muddled,other,muddled,other,0.0,0.0,0.0,0.0,0.0,0.0,other,0.85,"Muddled is a preparation technique, not a functional ingredient in the final drink",llm_contextual_v1,,,
366,1631,5,2.0,slice,2  Cucumber slices,other,cucumber,other,0.1,0.4,0.3,0.5,0.3,0.2,garnish,0.88,Cucumber slices are typically used as aromatic garnish in gin cocktails,llm_contextual_v1,2.0,0.23529411764705882,1.0
366,1697,7,2.0,,2  Raspberries,other,raspberry,other,0.4,0.7,0.3,0.8,0.9,0.5,garnish,0.86,Raspberries are decorative elements that also provide aroma when muddled,llm_contextual_v1,2.0,0.23529411764705882,1.0
367,39,5,0.5,oz,.5 oz Egg white,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.9,"Egg white is used for texture and foam, not for flavor modification, dilution, or as a primary component; it's a common cocktail additive for mouthfeel and visual appeal.",llm_contextual_v1,0.5,0.11764705882352941,4.0
367,50,2,1.0,oz,1 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,modifier,0.85,"King's Ginger Liqueur is a liqueur with high sweetness and aroma; it modifies and enhances the base spirit's flavor with ginger notes, but is not the primary alcohol or a simple sweetener.",llm_contextual_v1,1.0,0.23529411764705882,2.0
367,632,3,0.75,oz,.75 oz Lemon,other,lemon,other,0.8,0.3,0.4,0.7,0.9,0.3,acid,0.95,"Lemon juice is a classic source of acidity in cocktails, providing sourness to balance sweetness and other flavors, as indicated by its high sour flavor profile.",llm_contextual_v1,0.75,0.17647058823529413,3.0
367,1772,1,1.5,oz,1.5 oz New York Apple Whiskey,spirit,apple,spirit,0.2,0.6,0.4,0.8,0.7,0.7,base_spirit,0.95,"New York Apple Whiskey is a spirit with the highest amount ratio, serving as the primary alcoholic foundation of the drink.",llm_contextual_v1,1.5,0.35294117647058826,1.0
367,1775,4,0.5,oz,.5 oz Lemongrass ginger syrup,syrup,ginger,syrup,0.1,0.9,0.3,0.7,0.4,0.6,sweetener,0.9,"Lemongrass ginger syrup is a syrup with very high sweetness, used to add sweetness and balance the acidity from lemon, while also contributing flavor.",llm_contextual_v1,0.5,0.11764705882352941,4.0
368,111,3,2.0,dash,2 dash Orange Bitters,bitters,orange,bitters,0.2,0.4,0.9,0.8,0.6,0.1,bitters,0.95,"Type_tag is bitters, used in small quantity (2 dashes) with high bitter flavor profile, typical for bitters role",llm_contextual_v1,2.0,0.4444444444444444,1.0
368,173,1,1.5,oz,1.5 oz Tempus Fugit Kina L'Aero d'Or,other,cinchona,liqueur,0.2,0.8,0.7,0.8,0.4,0.7,base_spirit,0.85,"Highest amount (1.5 oz) and amount_rank 2, type_tag other but anchor_form liqueur with significant alcoholic content, likely serves as primary alcoholic foundation",llm_contextual_v1,1.5,0.3333333333333333,2.0
368,807,2,1.0,oz,1 oz C. Drouin Pommeau de Normandie,other,apple,fortified_wine,0.3,0.7,0.4,0.8,0.8,0.6,modifier,0.8,"Moderate amount (1 oz) with fortified wine form, adds complementary apple flavor and sweetness to enhance the base spirit",llm_contextual_v1,1.0,0.2222222222222222,3.0
